study,source,dbase,Inst,hcp_variable,variable_label,variable_type,variable_options,nda_structure,nda_element,structure_label,element_label,element_description,element_values,inst_short,template,action_request,hcp_variable_upload,specialty_code,requested_python,version,form,hcpdchild,hcpdparent,hcpd18
HCPD,REDCap,hcpd18,,asr79des,,,,asr01,asr15_4_text,,,,,,,,,,,,,True,True,True
HCPD,REDCap,hcpd18,,asr80,,,,asr01,asr15_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr80,,"asr80=pd.to_numeric(studydata.asr80,errors='coerce')+1; studydata.asr80=asr80.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr81,,,,asr01,asr15_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr81,,"asr81=pd.to_numeric(studydata.asr81,errors='coerce')+1; studydata.asr81=asr81.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr82,,,,asr01,asr16_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr82,,"asr82=pd.to_numeric(studydata.asr82,errors='coerce')+1; studydata.asr82=asr82.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr83,,,,asr01,asr16_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr83,,"asr83=pd.to_numeric(studydata.asr83,errors='coerce')+1; studydata.asr83=asr83.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr84,,,,asr01,asr16_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr84,,"asr84=pd.to_numeric(studydata.asr84,errors='coerce')+1; studydata.asr84=asr84.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr84des,,,,asr01,asr16_3_text,,,,,,,,,,,,,True,True,True
HCPD,REDCap,hcpd18,,asr85,,,,asr01,asr16_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr85,,"asr85=pd.to_numeric(studydata.asr85,errors='coerce')+1; studydata.asr85=asr85.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr85des,,,,asr01,asr16_4_text,,,,,,,,,,,,,True,True,True
HCPD,REDCap,hcpd18,,asr86,,,,asr01,asr16_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr86,,"asr86=pd.to_numeric(studydata.asr86,errors='coerce')+1; studydata.asr86=asr86.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr87,,,,asr01,asr16_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr87,,"asr87=pd.to_numeric(studydata.asr87,errors='coerce')+1; studydata.asr87=asr87.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr88,,,,asr01,asr17_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr88,,"asr88=pd.to_numeric(studydata.asr88,errors='coerce')+1; studydata.asr88=asr88.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr89,,,,asr01,asr17_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr89,,"asr89=pd.to_numeric(studydata.asr89,errors='coerce')+1; studydata.asr89=asr89.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr90,,,,asr01,asr17_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr90,,"asr90=pd.to_numeric(studydata.asr90,errors='coerce')+1; studydata.asr90=asr90.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr91,,,,asr01,asr17_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr91,,"asr91=pd.to_numeric(studydata.asr91,errors='coerce')+1; studydata.asr91=asr91.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr92,,,,asr01,asr17_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr92,,"asr92=pd.to_numeric(studydata.asr92,errors='coerce')+1; studydata.asr92=asr92.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr92des,,,,asr01,asr17_5_text,,,,,,,,,,,,,True,True,True
HCPD,REDCap,hcpd18,,asr93,,,,asr01,asr17_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr93,,"asr93=pd.to_numeric(studydata.asr93,errors='coerce')+1; studydata.asr93=asr93.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr94,,,,asr01,asr18_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr94,,"asr94=pd.to_numeric(studydata.asr94,errors='coerce')+1; studydata.asr94=asr94.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr95,,,,asr01,asr18_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr95,,"asr95=pd.to_numeric(studydata.asr95,errors='coerce')+1; studydata.asr95=asr95.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr96,,,,asr01,asr18_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr96,,"asr96=pd.to_numeric(studydata.asr96,errors='coerce')+1; studydata.asr96=asr96.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr97,,,,asr01,asr18_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr97,,"asr97=pd.to_numeric(studydata.asr97,errors='coerce')+1; studydata.asr97=asr97.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr98,,,,asr01,asr18_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr98,,"asr98=pd.to_numeric(studydata.asr98,errors='coerce')+1; studydata.asr98=asr98.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr99,,,,asr01,asr18_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr99,,"asr99=pd.to_numeric(studydata.asr99,errors='coerce')+1; studydata.asr99=asr99.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr100,,,,asr01,asr19_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr100,,"asr100=pd.to_numeric(studydata.asr100,errors='coerce')+1; studydata.asr100=asr100.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr100des,,,,asr01,asr19_1_text,,,,,,,,,,,,,True,True,True
HCPD,REDCap,hcpd18,,asr101,,,,asr01,asr19_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr101,,"asr101=pd.to_numeric(studydata.asr101,errors='coerce')+1; studydata.asr101=asr101.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr102,,,,asr01,asr19_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr102,,"asr102=pd.to_numeric(studydata.asr102,errors='coerce')+1; studydata.asr102=asr102.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr103,,,,asr01,asr19_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr103,,"asr103=pd.to_numeric(studydata.asr103,errors='coerce')+1; studydata.asr103=asr103.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr104,,,,asr01,asr19_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr104,,"asr104=pd.to_numeric(studydata.asr104,errors='coerce')+1; studydata.asr104=asr104.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr105,,,,asr01,asr19_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr105,,"asr105=pd.to_numeric(studydata.asr105,errors='coerce')+1; studydata.asr105=asr105.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr106,,,,asr01,asr20_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr106,,"asr106=pd.to_numeric(studydata.asr106,errors='coerce')+1; studydata.asr106=asr106.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr107,,,,asr01,asr20_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr107,,"asr107=pd.to_numeric(studydata.asr107,errors='coerce')+1; studydata.asr107=asr107.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr108,,,,asr01,asr20_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr108,,"asr108=pd.to_numeric(studydata.asr108,errors='coerce')+1; studydata.asr108=asr108.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr109,,,,asr01,asr20_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr109,,"asr109=pd.to_numeric(studydata.asr109,errors='coerce')+1; studydata.asr109=asr109.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr110,,,,asr01,asr20_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr110,,"asr110=pd.to_numeric(studydata.asr110,errors='coerce')+1; studydata.asr110=asr110.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr111,,,,asr01,asr20_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr111,,"asr111=pd.to_numeric(studydata.asr111,errors='coerce')+1; studydata.asr111=asr111.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr112,,,,asr01,asr21_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr112,,"asr112=pd.to_numeric(studydata.asr112,errors='coerce')+1; studydata.asr112=asr112.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr113,,,,asr01,asr21_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr113,,"asr113=pd.to_numeric(studydata.asr113,errors='coerce')+1; studydata.asr113=asr113.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr114,,,,asr01,asr21_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr114,,"asr114=pd.to_numeric(studydata.asr114,errors='coerce')+1; studydata.asr114=asr114.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr115,,,,asr01,asr21_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr115,,"asr115=pd.to_numeric(studydata.asr115,errors='coerce')+1; studydata.asr115=asr115.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr116,,,,asr01,asr21_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr116,,"asr116=pd.to_numeric(studydata.asr116,errors='coerce')+1; studydata.asr116=asr116.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr117,,,,asr01,asr21_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr117,,"asr117=pd.to_numeric(studydata.asr117,errors='coerce')+1; studydata.asr117=asr117.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr118,,,,asr01,asr22_1,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr118,,"asr118=pd.to_numeric(studydata.asr118,errors='coerce')+1; studydata.asr118=asr118.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr119,,,,asr01,asr22_2,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr119,,"asr119=pd.to_numeric(studydata.asr119,errors='coerce')+1; studydata.asr119=asr119.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr120,,,,asr01,asr22_3,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr120,,"asr120=pd.to_numeric(studydata.asr120,errors='coerce')+1; studydata.asr120=asr120.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr121,,,,asr01,asr22_4,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr121,,"asr121=pd.to_numeric(studydata.asr121,errors='coerce')+1; studydata.asr121=asr121.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr122,,,,asr01,asr22_5,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr122,,"asr122=pd.to_numeric(studydata.asr122,errors='coerce')+1; studydata.asr122=asr122.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpd18,,asr123,,,,asr01,asr22_6,,,,,,,Please increment your 0::2 scale to a 1::3 scale.,asr123,,"asr123=pd.to_numeric(studydata.asr123,errors='coerce')+1; studydata.asr123=asr123.fillna(-99).astype(int).astype(str).str.replace('-99','')",,,True,True,True
HCPD,REDCap,hcpdparent hcpd18,,med1_dose,,,,mendt01,medication1_dosage,,,,,,,,med1_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med10_dose,,,,mendt01,medication10_dose,,,,,,,,med10_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med11_dose,,,,mendt01,medication11_dosage,,,,,,,,med11_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med12_dose,,,,mendt01,medication12_dosage,,,,,,,,med12_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med13_dose,,,,mendt01,medication13_dosage,,,,,,,,med13_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med14_dose,,,,mendt01,medication14_dosage,,,,,,,,med14_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med15_dose,,,,mendt01,medication15_dosage,,,,,,,,med15_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med2_dose,,,,mendt01,medication2_dosage,,,,,,,,med2_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med3_dose,,,,mendt01,medication3_dosage,,,,,,,,med3_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med4_dose,,,,mendt01,medication4_dosage,,,,,,,,med4_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med5_dose,,,,mendt01,medication5_dosage,,,,,,,,med5_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med6_dose,,,,mendt01,medication6_dosage,,,,,,,,med6_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med7_dose,,,,mendt01,medication7_dosage,,,,,,,,med7_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med8_dose,,,,mendt01,medication8_dosage,,,,,,,,med8_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med9_dose,,,,mendt01,medication9_dosage,,,,,,,,med9_dose,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med_yn,,,,mendt01,othmed0a,,,,,,,,med_yn,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med_num,,,,mendt01,num_meds,,,,,,,,med_num,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med1_frqcy,,,,mendt01,medication1_frequency,,,,,,,,med1_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med10_frqcy,,,,mendt01,medication10_frequency,,,,,,,,med10_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med11_frqcy,,,,mendt01,phi217,,,,,,,,med11_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med12_frqcy,,,,mendt01,med12_frqcy,,,,,,,,med12_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med13_frqcy,,,,mendt01,med13_frqcy,,,,,,,,med13_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med14_frqcy,,,,mendt01,med14_frqcy,,,,,,,,med14_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med15_frqcy,,,,mendt01,med15_frqcy,,,,,,,,med15_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med2_frqcy,,,,mendt01,medication2_frequency,,,,,,,,med2_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med3_frqcy,,,,mendt01,medication3_frequency,,,,,,,,med3_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med4_frqcy,,,,mendt01,medication4_frequency,,,,,,,,med4_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med5_frqcy,,,,mendt01,medication5_frequency,,,,,,,,med5_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med6_frqcy,,,,mendt01,medication6_frequency,,,,,,,,med6_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med7_frqcy,,,,mendt01,medication7_frequency,,,,,,,,med7_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med8_frqcy,,,,mendt01,medication8_frequency,,,,,,,,med8_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med9_frqcy,,,,mendt01,medication9_frequency,,,,,,,,med9_frqcy,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med1,,,,mendt01,medication1_name,,,,,,,,med1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med10,,,,mendt01,medication_10_name,,,,,,,,med10,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med11,,,,mendt01,medication11_name,,,,,,,,med11,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med12,,,,mendt01,medication12_name,,,,,,,,med12,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med13,,,,mendt01,medication13_name,,,,,,,,med13,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med14,,,,mendt01,medication14_name,,,,,,,,med14,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med15,,,,mendt01,medication15_name,,,,,,,,med15,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med2,,,,mendt01,medication2_name,,,,,,,,med2,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med3,,,,mendt01,medication3_name,,,,,,,,med3,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med4,,,,mendt01,medication4_name,,,,,,,,med4,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med5,,,,mendt01,medication5_name,,,,,,,,med5,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med6,,,,mendt01,medication6_name,,,,,,,,med6,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med7,,,,mendt01,medication7_name,,,,,,,,med7,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med8,,,,mendt01,medication8_name,,,,,,,,med8,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,med9,,,,mendt01,medication9_name,,,,,,,,med9,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental1,,,,medh01,dental1,,,,,,,,dental1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental2,,,,medh01,dental2,,,,,,,,dental2,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental2_1,,,,medh01,dental2_1,,,,,,,,dental2_1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental3,,,,medh01,dental3,,,,,,,,dental3,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental3_1,,,,medh01,dental3_1,,,,,,,,dental3_1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental3_2,,,,medh01,dental3_2,,,,,,,,dental3_2,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental4,,,,medh01,dental4,,,,,,,,dental4,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental4_1,,,,medh01,dental4_1,,,,,,,,dental4_1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental4_2,,,,medh01,dental4_2,,,,,,,,dental4_2,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental5,,,,medh01,dental5,,,,,,,,dental5,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental5_1,,,,medh01,dental5_1,,,,,,,,dental5_1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental5_2,,,,medh01,dental5_2,,,,,,,,dental5_2,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental6,,,,medh01,dental6,,,,,,,,dental6,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental6_1,,,,medh01,dental6_1,,,,,,,,dental6_1,,,,,False,True,True
HCPD,REDCap,hcpdparent hcpd18,,dental6_2,,,,medh01,dental6_2,,,,,,,,dental6_2,,,,,False,True,True
HCPD,REDCap,hcpdchild,,eatq_y1,,,,eatq01,eatq1_1,,,,,,,,eatq_y1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y2,,,,eatq01,eatq1_2,,,,,,,,eatq_y2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y3,,,,eatq01,eatq1_3,,,,,,,,eatq_y3,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y4,,,,eatq01,eatq1_4,,,,,,,,eatq_y4,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y5,,,,eatq01,eatq1_5,,,,,,,,eatq_y5,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y6,,,,eatq01,eatq1_6,,,,,,,,eatq_y6,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y7,,,,eatq01,eatq1_7,,,,,,,,eatq_y7,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y8,,,,eatq01,eatq2_1,,,,,,,,eatq_y8,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y9,,,,eatq01,eatq2_2,,,,,,,,eatq_y9,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y10,,,,eatq01,eatq2_3,,,,,,,,eatq_y10,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y11,,,,eatq01,eatq2_4,,,,,,,,eatq_y11,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y12,,,,eatq01,eatq2_5,,,,,,,,eatq_y12,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y13,,,,eatq01,eatq2_6,,,,,,,,eatq_y13,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y14,,,,eatq01,eatq2_7,,,,,,,,eatq_y14,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y15,,,,eatq01,eatq3_1,,,,,,,,eatq_y15,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y16,,,,eatq01,eatq3_2,,,,,,,,eatq_y16,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y17,,,,eatq01,eatq3_3,,,,,,,,eatq_y17,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y18,,,,eatq01,eatq3_4,,,,,,,,eatq_y18,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y19,,,,eatq01,eatq3_5,,,,,,,,eatq_y19,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y20,,,,eatq01,eatq3_6,,,,,,,,eatq_y20,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y21,,,,eatq01,eatq3_7,,,,,,,,eatq_y21,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y22,,,,eatq01,eatq4_1,,,,,,,,eatq_y22,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y23,,,,eatq01,eatq4_2,,,,,,,,eatq_y23,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y24,,,,eatq01,eatq4_3,,,,,,,,eatq_y24,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y25,,,,eatq01,eatq4_4,,,,,,,,eatq_y25,,,,,True,False,False
HCPD,REDCap,hcpdchild,,eatq_y26,,,,eatq01,eatq4_5,,,,,,,,eatq_y26,,,,,True,False,False
